time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
2.892999999999999972e+01,8.586103104798480601e+00,2.985629496499842439e+00,2.985629496499616398e+00,-9.418248699129027068e-01,-6.147710179061391944e-01,-6.147710179077249260e-01
2.894000000000000128e+01,8.584256728140584158e+00,2.984409478622574774e+00,2.984409478622345624e+00,-9.400587579813828309e-01,-6.148301195503571570e-01,-6.148301195519416673e-01
2.894999999999999929e+01,8.582410351482687716e+00,2.983189460745307997e+00,2.983189460745075738e+00,-9.382926460498635102e-01,-6.148892211945750086e-01,-6.148892211961585197e-01
2.896000000000000085e+01,8.580563974824789497e+00,2.981969442868040332e+00,2.981969442867804965e+00,-9.365265341183435233e-01,-6.149483228387929712e-01,-6.149483228403752610e-01
2.896999999999999886e+01,8.578717598166893055e+00,2.980749424990773111e+00,2.980749424990534635e+00,-9.347604221868243135e-01,-6.150074244830108228e-01,-6.150074244845921134e-01
2.898000000000000043e+01,8.576871221508994836e+00,2.979529407113505446e+00,2.979529407113264305e+00,-9.329943102553044376e-01,-6.150665261272287854e-01,-6.150665261288088548e-01
2.899000000000000199e+01,8.575024844851098393e+00,2.978309389236238225e+00,2.978309389235993532e+00,-9.312281983237844507e-01,-6.151256277714466369e-01,-6.151256277730257072e-01
2.900000000000000000e+01,8.573178468193201951e+00,2.977089371358971004e+00,2.977089371358723202e+00,-9.294620863922651299e-01,-6.151847294156645995e-01,-6.151847294172424485e-01
2.901000000000000156e+01,8.571332091535303732e+00,2.975869353481703339e+00,2.975869353481452428e+00,-9.276959744607452540e-01,-6.152438310598824511e-01,-6.152438310614593009e-01
2.901999999999999957e+01,8.569485714877407290e+00,2.974649335604436562e+00,2.974649335604182543e+00,-9.259298625292259333e-01,-6.153029327041004137e-01,-6.153029327056760422e-01
2.903000000000000114e+01,8.567639338219509071e+00,2.973429317727168897e+00,2.973429317726911769e+00,-9.241637505977060574e-01,-6.153620343483182653e-01,-6.153620343498928946e-01
2.903999999999999915e+01,8.565792961561612628e+00,2.972209299849901676e+00,2.972209299849641440e+00,-9.223976386661867366e-01,-6.154211359925362279e-01,-6.154211359941096360e-01
2.905000000000000071e+01,8.563946584903714410e+00,2.970989281972634455e+00,2.970989281972371110e+00,-9.206315267346668607e-01,-6.154802376367540795e-01,-6.154802376383264884e-01
2.906000000000000227e+01,8.562100208245817967e+00,2.969769264095366790e+00,2.969769264095100336e+00,-9.188654148031469848e-01,-6.155393392809720421e-01,-6.155393392825432297e-01
2.907000000000000028e+01,8.560253831587921525e+00,2.968549246218099569e+00,2.968549246217830007e+00,-9.170993028716276640e-01,-6.155984409251898937e-01,-6.155984409267600821e-01
2.908000000000000185e+01,8.558407454930023306e+00,2.967329228340832348e+00,2.967329228340559233e+00,-9.153331909401077882e-01,-6.156575425694078563e-01,-6.156575425709768234e-01
2.908999999999999986e+01,8.556561078272126863e+00,2.966109210463565127e+00,2.966109210463289347e+00,-9.135670790085884674e-01,-6.157166442136257078e-01,-6.157166442151936758e-01
2.910000000000000142e+01,8.554714701614228645e+00,2.964889192586297462e+00,2.964889192586018574e+00,-9.118009670770685915e-01,-6.157757458578436704e-01,-6.157757458594104172e-01
2.910999999999999943e+01,8.552868324956332202e+00,2.963669174709030241e+00,2.963669174708748244e+00,-9.100348551455492707e-01,-6.158348475020615220e-01,-6.158348475036272696e-01
2.912000000000000099e+01,8.551021948298435760e+00,2.962449156831763020e+00,2.962449156831477914e+00,-9.082687432140293948e-01,-6.158939491462794846e-01,-6.158939491478440109e-01
2.912999999999999901e+01,8.549175571640537541e+00,2.961229138954495799e+00,2.961229138954207585e+00,-9.065026312825100741e-01,-6.159530507904973362e-01,-6.159530507920608633e-01
2.914000000000000057e+01,8.547329194982641098e+00,2.960009121077228134e+00,2.960009121076936811e+00,-9.047365193509901982e-01,-6.160121524347152988e-01,-6.160121524362776047e-01
2.915000000000000213e+01,8.545482818324742880e+00,2.958789103199960913e+00,2.958789103199666037e+00,-9.029704074194702113e-01,-6.160712540789331504e-01,-6.160712540804944570e-01
2.916000000000000014e+01,8.543636441666846437e+00,2.957569085322693692e+00,2.957569085322396152e+00,-9.012042954879510015e-01,-6.161303557231511130e-01,-6.161303557247111984e-01
2.917000000000000171e+01,8.541790065008948218e+00,2.956349067445426027e+00,2.956349067445125378e+00,-8.994381835564310146e-01,-6.161894573673689646e-01,-6.161894573689280508e-01
2.917999999999999972e+01,8.539943688351051776e+00,2.955129049568159250e+00,2.955129049567855049e+00,-8.976720716249118048e-01,-6.162485590115869272e-01,-6.162485590131447921e-01
2.919000000000000128e+01,8.538097311693155334e+00,2.953909031690891585e+00,2.953909031690584719e+00,-8.959059596933918179e-01,-6.163076606558047787e-01,-6.163076606573616445e-01
2.919999999999999929e+01,8.536250935035257115e+00,2.952689013813624364e+00,2.952689013813314389e+00,-8.941398477618724971e-01,-6.163667623000227413e-01,-6.163667623015783859e-01
2.921000000000000085e+01,8.534404558377360672e+00,2.951468995936356698e+00,2.951468995936043616e+00,-8.923737358303526213e-01,-6.164258639442405929e-01,-6.164258639457952382e-01
2.921999999999999886e+01,8.532558181719464230e+00,2.950248978059089922e+00,2.950248978058773286e+00,-8.906076238988334115e-01,-6.164849655884585555e-01,-6.164849655900119796e-01
2.923000000000000043e+01,8.530711805061566011e+00,2.949028960181822256e+00,2.949028960181502956e+00,-8.888415119673134246e-01,-6.165440672326764071e-01,-6.165440672342288320e-01
2.924000000000000199e+01,8.528865428403669569e+00,2.947808942304554591e+00,2.947808942304232183e+00,-8.870754000357935487e-01,-6.166031688768943697e-01,-6.166031688784455733e-01
2.925000000000000000e+01,8.527126973492221040e+00,2.946585498147892501e+00,2.946585498147566984e+00,-8.853770446856015219e-01,-6.166562982381516012e-01,-6.166562982397016945e-01
2.926000000000000156e+01,8.525451832672024111e+00,2.945360043907318204e+00,2.945360043906989578e+00,-8.837184398631210414e-01,-6.167059238600719473e-01,-6.167059238616209305e-01
2.926999999999999957e+01,8.523776691851827181e+00,2.944134589666744350e+00,2.944134589666412616e+00,-8.820598350406410049e-01,-6.167555494819924045e-01,-6.167555494835400554e-01
2.928000000000000114e+01,8.522101551031630251e+00,2.942909135426169609e+00,2.942909135425835210e+00,-8.804012302181604133e-01,-6.168051751039127506e-01,-6.168051751054592913e-01
2.928999999999999915e+01,8.520426410211433321e+00,2.941683681185595756e+00,2.941683681185257804e+00,-8.787426253956804878e-01,-6.168548007258330967e-01,-6.168548007273784162e-01
2.930000000000000071e+01,8.518751269391236391e+00,2.940458226945021458e+00,2.940458226944680398e+00,-8.770840205731998962e-01,-6.169044263477534429e-01,-6.169044263492976521e-01
2.931000000000000227e+01,8.517076128571037685e+00,2.939232772704446717e+00,2.939232772704102992e+00,-8.754254157507193046e-01,-6.169540519696739000e-01,-6.169540519712167770e-01
2.932000000000000028e+01,8.515400987750840756e+00,2.938007318463872863e+00,2.938007318463526030e+00,-8.737668109282393791e-01,-6.170036775915942462e-01,-6.170036775931360129e-01
2.933000000000000185e+01,8.513725846930643826e+00,2.936781864223298566e+00,2.936781864222948624e+00,-8.721082061057587875e-01,-6.170533032135145923e-01,-6.170533032150551378e-01
2.933999999999999986e+01,8.512050706110446896e+00,2.935556409982724713e+00,2.935556409982371662e+00,-8.704496012832787510e-01,-6.171029288354349385e-01,-6.171029288369743737e-01
2.935000000000000142e+01,8.510375565290249966e+00,2.934330955742149971e+00,2.934330955741794256e+00,-8.687909964607982705e-01,-6.171525544573553956e-01,-6.171525544588934986e-01
2.935999999999999943e+01,8.508700424470053036e+00,2.933105501501576118e+00,2.933105501501217294e+00,-8.671323916383182340e-01,-6.172021800792757418e-01,-6.172021800808127345e-01
2.937000000000000099e+01,8.507025283649856107e+00,2.931880047261001820e+00,2.931880047260639888e+00,-8.654737868158376424e-01,-6.172518057011960879e-01,-6.172518057027318594e-01
2.937999999999999901e+01,8.505350142829659177e+00,2.930654593020427523e+00,2.930654593020062926e+00,-8.638151819933577169e-01,-6.173014313231164341e-01,-6.173014313246510953e-01
2.939000000000000057e+01,8.503675002009460471e+00,2.929429138779853226e+00,2.929429138779485520e+00,-8.621565771708771253e-01,-6.173510569450368912e-01,-6.173510569465702202e-01
2.940000000000000213e+01,8.501999861189263541e+00,2.928203684539278928e+00,2.928203684538907670e+00,-8.604979723483965337e-01,-6.174006825669572374e-01,-6.174006825684894562e-01
2.941000000000000014e+01,8.500324720369066611e+00,2.926978230298705075e+00,2.926978230298330708e+00,-8.588393675259166082e-01,-6.174503081888775835e-01,-6.174503081904085811e-01
2.942000000000000171e+01,8.498649579548869681e+00,2.925752776058130333e+00,2.925752776057753302e+00,-8.571807627034360166e-01,-6.174999338107979296e-01,-6.174999338123278170e-01
2.942999999999999972e+01,8.496974438728672752e+00,2.924527321817556480e+00,2.924527321817176340e+00,-8.555221578809560912e-01,-6.175495594327183868e-01,-6.175495594342469419e-01
2.944000000000000128e+01,8.495299297908475822e+00,2.923301867576982183e+00,2.923301867576598934e+00,-8.538635530584754996e-01,-6.175991850546387330e-01,-6.175991850561661778e-01
2.944999999999999929e+01,8.493624157088278892e+00,2.922076413336407885e+00,2.922076413336021972e+00,-8.522049482359954631e-01,-6.176488106765590791e-01,-6.176488106780853027e-01
2.946000000000000085e+01,8.491949016268080186e+00,2.920850959095833588e+00,2.920850959095444566e+00,-8.505463434135149825e-01,-6.176984362984794252e-01,-6.176984363000045386e-01
2.946999999999999886e+01,8.490273875447883256e+00,2.919625504855259734e+00,2.919625504854867604e+00,-8.488877385910349460e-01,-6.177480619203998824e-01,-6.177480619219236635e-01
2.948000000000000043e+01,8.488598734627686326e+00,2.918400050614684993e+00,2.918400050614290198e+00,-8.472291337685543544e-01,-6.177976875423202285e-01,-6.177976875438428994e-01
2.949000000000000199e+01,8.486923593807489397e+00,2.917174596374110696e+00,2.917174596373712792e+00,-8.455705289460737628e-01,-6.178473131642405747e-01,-6.178473131657620243e-01
2.950000000000000000e+01,8.485248452987292467e+00,2.915949142133536842e+00,2.915949142133135830e+00,-8.439119241235938373e-01,-6.178969387861609208e-01,-6.178969387876812602e-01
2.951000000000000156e+01,8.483573312167095537e+00,2.914723687892962545e+00,2.914723687892557979e+00,-8.422533193011132457e-01,-6.179465644080813780e-01,-6.179465644096003851e-01
2.951999999999999957e+01,8.481898171346898607e+00,2.913498233652388247e+00,2.913498233651981018e+00,-8.405947144786333203e-01,-6.179961900300017241e-01,-6.179961900315196210e-01
2.953000000000000114e+01,8.480223030526699901e+00,2.912272779411813950e+00,2.912272779411403612e+00,-8.389361096561527287e-01,-6.180458156519220703e-01,-6.180458156534387459e-01
2.953999999999999915e+01,8.478547889706502971e+00,2.911047325171240097e+00,2.911047325170826650e+00,-8.372775048336726922e-01,-6.180954412738424164e-01,-6.180954412753579819e-01
2.955000000000000071e+01,8.476872748886306042e+00,2.909821870930665355e+00,2.909821870930249244e+00,-8.356189000111922116e-01,-6.181450668957628736e-01,-6.181450668972771068e-01
2.956000000000000227e+01,8.475197608066109112e+00,2.908596416690091058e+00,2.908596416689671837e+00,-8.339602951887116200e-01,-6.181946925176832197e-01,-6.181946925191963427e-01
2.957000000000000028e+01,8.473522467245912182e+00,2.907370962449517204e+00,2.907370962449094876e+00,-8.323016903662315835e-01,-6.182443181396035659e-01,-6.182443181411154676e-01
2.958000000000000185e+01,8.471847326425715252e+00,2.906145508208942907e+00,2.906145508208517469e+00,-8.306430855437511029e-01,-6.182939437615239120e-01,-6.182939437630347035e-01
2.958999999999999986e+01,8.470172185605518322e+00,2.904920053968368610e+00,2.904920053967940508e+00,-8.289844807212710665e-01,-6.183435693834443692e-01,-6.183435693849538284e-01
2.960000000000000142e+01,8.468497044785319616e+00,2.903694599727794312e+00,2.903694599727363101e+00,-8.273258758987904748e-01,-6.183931950053647153e-01,-6.183931950068730643e-01
2.960999999999999943e+01,8.466821903965122686e+00,2.902469145487220459e+00,2.902469145486786140e+00,-8.256672710763105494e-01,-6.184428206272850614e-01,-6.184428206287921892e-01
2.962000000000000099e+01,8.465146763144925757e+00,2.901243691246645717e+00,2.901243691246208289e+00,-8.240086662538299578e-01,-6.184924462492054076e-01,-6.184924462507114251e-01
2.962999999999999901e+01,8.463471622324728827e+00,2.900018237006071864e+00,2.900018237005631327e+00,-8.223500614313499213e-01,-6.185420718711258647e-01,-6.185420718726305500e-01
2.964000000000000057e+01,8.461796481504531897e+00,2.898792782765497567e+00,2.898792782765053921e+00,-8.206914566088694407e-01,-6.185916974930462109e-01,-6.185916974945497859e-01
2.965000000000000213e+01,8.460121340684334967e+00,2.897567328524923269e+00,2.897567328524476515e+00,-8.190328517863888491e-01,-6.186413231149665570e-01,-6.186413231164689108e-01
2.966000000000000014e+01,8.458446199864138038e+00,2.896341874284348972e+00,2.896341874283899553e+00,-8.173742469639088126e-01,-6.186909487368869032e-01,-6.186909487383881467e-01
2.967000000000000171e+01,8.456771059043939331e+00,2.895116420043774674e+00,2.895116420043322147e+00,-8.157156421414283320e-01,-6.187405743588073603e-01,-6.187405743603072716e-01
2.967999999999999972e+01,8.455095918223742402e+00,2.893890965803200821e+00,2.893890965802745185e+00,-8.140570373189482956e-01,-6.187901999807277065e-01,-6.187901999822265076e-01
2.969000000000000128e+01,8.453420777403545472e+00,2.892665511562626079e+00,2.892665511562167779e+00,-8.123984324964677040e-01,-6.188398256026480526e-01,-6.188398256041456325e-01
2.969999999999999929e+01,8.451745636583348542e+00,2.891440057322052226e+00,2.891440057321590817e+00,-8.107398276739877785e-01,-6.188894512245683988e-01,-6.188894512260648684e-01
2.971000000000000085e+01,8.450070495763151612e+00,2.890214603081477929e+00,2.890214603081013411e+00,-8.090812228515071869e-01,-6.189390768464888559e-01,-6.189390768479839933e-01
2.971999999999999886e+01,8.448395354942954683e+00,2.888989148840904075e+00,2.888989148840436449e+00,-8.074226180290272614e-01,-6.189887024684092021e-01,-6.189887024699032292e-01
2.973000000000000043e+01,8.446720214122757753e+00,2.887763694600329334e+00,2.887763694599858599e+00,-8.057640132065466698e-01,-6.190383280903295482e-01,-6.190383280918223541e-01
2.974000000000000199e+01,8.445045073302559047e+00,2.886538240359755036e+00,2.886538240359281193e+00,-8.041054083840660782e-01,-6.190879537122498943e-01,-6.190879537137415900e-01
2.975000000000000000e+01,8.443403589561910394e+00,2.885311841177466086e+00,2.885311841176989578e+00,-8.024705547531906236e-01,-6.191356270668221251e-01,-6.191356270683124885e-01
2.976000000000000156e+01,8.441888656440358574e+00,2.884081889014328492e+00,2.884081889013848876e+00,-8.009250056027477083e-01,-6.191759598961649180e-01,-6.191759598976541712e-01
2.976999999999999957e+01,8.440373723318808530e+00,2.882851936851191343e+00,2.882851936850709063e+00,-7.993794564523053481e-01,-6.192162927255078220e-01,-6.192162927269957429e-01
2.978000000000000114e+01,8.438858790197256710e+00,2.881621984688053750e+00,2.881621984687568361e+00,-7.978339073018624328e-01,-6.192566255548507259e-01,-6.192566255563373145e-01
2.978999999999999915e+01,8.437343857075706666e+00,2.880392032524916601e+00,2.880392032524428103e+00,-7.962883581514200726e-01,-6.192969583841935188e-01,-6.192969583856788862e-01
2.980000000000000071e+01,8.435828923954154845e+00,2.879162080361779008e+00,2.879162080361287845e+00,-7.947428090009771573e-01,-6.193372912135364228e-01,-6.193372912150204579e-01
2.981000000000000227e+01,8.434313990832604802e+00,2.877932128198641415e+00,2.877932128198147144e+00,-7.931972598505342420e-01,-6.193776240428792157e-01,-6.193776240443620296e-01
2.982000000000000028e+01,8.432799057711052981e+00,2.876702176035504266e+00,2.876702176035007330e+00,-7.916517107000918818e-01,-6.194179568722221196e-01,-6.194179568737036012e-01
2.983000000000000185e+01,8.431284124589501161e+00,2.875472223872366673e+00,2.875472223871866628e+00,-7.901061615496489665e-01,-6.194582897015650236e-01,-6.194582897030452839e-01
2.983999999999999986e+01,8.429769191467951117e+00,2.874242271709229524e+00,2.874242271708726815e+00,-7.885606123992066063e-01,-6.194986225309078165e-01,-6.194986225323868556e-01
2.985000000000000142e+01,8.428254258346399297e+00,2.873012319546091931e+00,2.873012319545586113e+00,-7.870150632487636910e-01,-6.195389553602507204e-01,-6.195389553617284273e-01
2.985999999999999943e+01,8.426739325224849253e+00,2.871782367382954781e+00,2.871782367382446299e+00,-7.854695140983213308e-01,-6.195792881895935134e-01,-6.195792881910699990e-01
2.987000000000000099e+01,8.425224392103297433e+00,2.870552415219817188e+00,2.870552415219305598e+00,-7.839239649478784155e-01,-6.196196210189364173e-01,-6.196196210204115706e-01
2.987999999999999901e+01,8.423709458981747389e+00,2.869322463056680039e+00,2.869322463056165784e+00,-7.823784157974360554e-01,-6.196599538482792102e-01,-6.196599538497531423e-01
2.989000000000000057e+01,8.422194525860195569e+00,2.868092510893542446e+00,2.868092510893025082e+00,-7.808328666469931401e-01,-6.197002866776221142e-01,-6.197002866790948250e-01
2.990000000000000213e+01,8.420679592738643748e+00,2.866862558730404853e+00,2.866862558729884380e+00,-7.792873174965502248e-01,-6.197406195069650181e-01,-6.197406195084363967e-01
2.991000000000000014e+01,8.419164659617093704e+00,2.865632606567267704e+00,2.865632606566744567e+00,-7.777417683461078646e-01,-6.197809523363078110e-01,-6.197809523377779684e-01
2.992000000000000171e+01,8.417649726495541884e+00,2.864402654404130111e+00,2.864402654403603865e+00,-7.761962191956649493e-01,-6.198212851656507150e-01,-6.198212851671195400e-01
2.992999999999999972e+01,8.416134793373991840e+00,2.863172702240992962e+00,2.863172702240464051e+00,-7.746506700452225891e-01,-6.198616179949935079e-01,-6.198616179964611117e-01
2.994000000000000128e+01,8.414619860252440020e+00,2.861942750077855369e+00,2.861942750077323350e+00,-7.731051208947796738e-01,-6.199019508243364118e-01,-6.199019508258027944e-01
2.994999999999999929e+01,8.413104927130889976e+00,2.860712797914718220e+00,2.860712797914183536e+00,-7.715595717443373136e-01,-6.199422836536793158e-01,-6.199422836551443661e-01
2.996000000000000085e+01,8.411589994009338156e+00,2.859482845751580626e+00,2.859482845751042834e+00,-7.700140225938943983e-01,-6.199826164830221087e-01,-6.199826164844859377e-01
2.996999999999999886e+01,8.410075060887788112e+00,2.858252893588443477e+00,2.858252893587903021e+00,-7.684684734434520381e-01,-6.200229493123650126e-01,-6.200229493138275094e-01
2.998000000000000043e+01,8.408560127766236292e+00,2.857022941425305884e+00,2.857022941424762319e+00,-7.669229242930091228e-01,-6.200632821417078056e-01,-6.200632821431690811e-01
2.999000000000000199e+01,8.407045194644684472e+00,2.855792989262168291e+00,2.855792989261622061e+00,-7.653773751425662075e-01,-6.201036149710507095e-01,-6.201036149725106528e-01
3.000000000000000000e+01,8.405530261523134428e+00,2.854563037099031142e+00,2.854563037098481804e+00,-7.638318259921237363e-01,-6.201439478003936134e-01,-6.201439478018522244e-01
3.001000000000000156e+01,8.404015328401582607e+00,2.853333084935893105e+00,2.853333084935341102e+00,-7.622862768416809320e-01,-6.201842806297364064e-01,-6.201842806311939071e-01
3.001999999999999957e+01,8.402500395280032564e+00,2.852103132772755956e+00,2.852103132772201288e+00,-7.607407276912384608e-01,-6.202246134590793103e-01,-6.202246134605354788e-01
3.003000000000000114e+01,8.400985462158480743e+00,2.850873180609618363e+00,2.850873180609060586e+00,-7.591951785407955455e-01,-6.202649462884221032e-01,-6.202649462898770505e-01
3.003999999999999915e+01,8.399470529036930699e+00,2.849643228446481213e+00,2.849643228445920773e+00,-7.576496293903531853e-01,-6.203052791177650072e-01,-6.203052791192186222e-01
3.005000000000000071e+01,8.397955595915378879e+00,2.848413276283343620e+00,2.848413276282780071e+00,-7.561040802399102700e-01,-6.203456119471078001e-01,-6.203456119485601938e-01
3.006000000000000227e+01,8.396440662793827059e+00,2.847183324120206027e+00,2.847183324119639813e+00,-7.545585310894673547e-01,-6.203859447764507040e-01,-6.203859447779018765e-01
3.007000000000000028e+01,8.394925729672277015e+00,2.845953371957068878e+00,2.845953371956499556e+00,-7.530129819390249946e-01,-6.204262776057936080e-01,-6.204262776072434482e-01
3.008000000000000185e+01,8.393410796550725195e+00,2.844723419793931285e+00,2.844723419793359298e+00,-7.514674327885820793e-01,-6.204666104351364009e-01,-6.204666104365850199e-01
3.008999999999999986e+01,8.391895863429175151e+00,2.843493467630794136e+00,2.843493467630219040e+00,-7.499218836381397191e-01,-6.205069432644793048e-01,-6.205069432659265916e-01
3.010000000000000142e+01,8.390380930307623331e+00,2.842263515467656543e+00,2.842263515467078783e+00,-7.483763344876968038e-01,-6.205472760938220977e-01,-6.205472760952681632e-01
3.010999999999999943e+01,8.388865997186073287e+00,2.841033563304519394e+00,2.841033563303938525e+00,-7.468307853372544436e-01,-6.205876089231650017e-01,-6.205876089246097349e-01
3.012000000000000099e+01,8.387351064064521466e+00,2.839803611141381801e+00,2.839803611140797823e+00,-7.452852361868115283e-01,-6.206279417525079056e-01,-6.206279417539514176e-01
3.012999999999999901e+01,8.385836130942971423e+00,2.838573658978244652e+00,2.838573658977658010e+00,-7.437396870363691681e-01,-6.206682745818506985e-01,-6.206682745832929893e-01
3.014000000000000057e+01,8.384321197821419602e+00,2.837343706815107058e+00,2.837343706814517308e+00,-7.421941378859262528e-01,-6.207086074111936025e-01,-6.207086074126345610e-01
3.015000000000000213e+01,8.382806264699867782e+00,2.836113754651969465e+00,2.836113754651377050e+00,-7.406485887354833375e-01,-6.207489402405363954e-01,-6.207489402419761326e-01
3.016000000000000014e+01,8.381291331578317738e+00,2.834883802488832316e+00,2.834883802488236793e+00,-7.391030395850409773e-01,-6.207892730698792993e-01,-6.207892730713177043e-01
3.017000000000000171e+01,8.379776398456765918e+00,2.833653850325694723e+00,2.833653850325096535e+00,-7.375574904345980620e-01,-6.208296058992222033e-01,-6.208296059006592760e-01
3.017999999999999972e+01,8.378261465335215874e+00,2.832423898162557574e+00,2.832423898161956277e+00,-7.360119412841557018e-01,-6.208699387285649962e-01,-6.208699387300009587e-01
3.019000000000000128e+01,8.376746532213664054e+00,2.831193945999419981e+00,2.831193945998816019e+00,-7.344663921337127865e-01,-6.209102715579079002e-01,-6.209102715593425303e-01
3.019999999999999929e+01,8.375231599092114010e+00,2.829963993836282832e+00,2.829963993835675762e+00,-7.329208429832704264e-01,-6.209506043872506931e-01,-6.209506043886841020e-01
3.021000000000000085e+01,8.373716665970562190e+00,2.828734041673145239e+00,2.828734041672535504e+00,-7.313752938328275111e-01,-6.209909372165935970e-01,-6.209909372180256737e-01
3.021999999999999886e+01,8.372201732849012146e+00,2.827504089510008090e+00,2.827504089509395246e+00,-7.298297446823851509e-01,-6.210312700459363899e-01,-6.210312700473672454e-01
3.023000000000000043e+01,8.370686799727460325e+00,2.826274137346870496e+00,2.826274137346254545e+00,-7.282841955319422356e-01,-6.210716028752792939e-01,-6.210716028767088170e-01
3.024000000000000199e+01,8.369171866605908505e+00,2.825044185183732903e+00,2.825044185183114287e+00,-7.267386463814993203e-01,-6.211119357046221978e-01,-6.211119357060504997e-01
3.025000000000000000e+01,8.367656933484358461e+00,2.823814233020595754e+00,2.823814233019974029e+00,-7.251930972310569601e-01,-6.211522685339649907e-01,-6.211522685353920714e-01
3.026000000000000156e+01,8.366259426286914547e+00,2.822581453961768627e+00,2.822581453961144238e+00,-7.237407375000198817e-01,-6.211854201853607149e-01,-6.211854201867864633e-01
3.026999999999999957e+01,8.364893149388434423e+00,2.821347923068982411e+00,2.821347923068355357e+00,-7.223131621890381826e-01,-6.212166619490046005e-01,-6.212166619504290166e-01
3.028000000000000114e+01,8.363526872489954300e+00,2.820114392176195306e+00,2.820114392175565587e+00,-7.208855868780559284e-01,-6.212479037126484860e-01,-6.212479037140714588e-01
3.028999999999999915e+01,8.362160595591474177e+00,2.818880861283408645e+00,2.818880861282776262e+00,-7.194580115670741183e-01,-6.212791454762922605e-01,-6.212791454777140121e-01
3.030000000000000071e+01,8.360794318692994054e+00,2.817647330390621985e+00,2.817647330389986493e+00,-7.180304362560918641e-01,-6.213103872399361460e-01,-6.213103872413564543e-01
3.031000000000000227e+01,8.359428041794513931e+00,2.816413799497834880e+00,2.816413799497196724e+00,-7.166028609451096099e-01,-6.213416290035800316e-01,-6.213416290049990076e-01
3.032000000000000028e+01,8.358061764896035584e+00,2.815180268605048663e+00,2.815180268604407399e+00,-7.151752856341277997e-01,-6.213728707672238061e-01,-6.213728707686415609e-01
3.033000000000000185e+01,8.356695487997555460e+00,2.813946737712261559e+00,2.813946737711618074e+00,-7.137477103231455455e-01,-6.214041125308676916e-01,-6.214041125322840031e-01
3.033999999999999986e+01,8.355329211099075337e+00,2.812713206819474898e+00,2.812713206818828748e+00,-7.123201350121637354e-01,-6.214353542945114661e-01,-6.214353542959265564e-01
3.035000000000000142e+01,8.353962934200595214e+00,2.811479675926688238e+00,2.811479675926038979e+00,-7.108925597011814812e-01,-6.214665960581553517e-01,-6.214665960595691097e-01
3.035999999999999943e+01,8.352596657302115091e+00,2.810246145033901577e+00,2.810246145033249654e+00,-7.094649843901997821e-01,-6.214978378217992372e-01,-6.214978378232115519e-01
3.037000000000000099e+01,8.351230380403634967e+00,2.809012614141114472e+00,2.809012614140459885e+00,-7.080374090792174169e-01,-6.215290795854430117e-01,-6.215290795868541052e-01
3.037999999999999901e+01,8.349864103505156621e+00,2.807779083248328256e+00,2.807779083247670560e+00,-7.066098337682357178e-01,-6.215603213490868972e-01,-6.215603213504965474e-01
3.039000000000000057e+01,8.348497826606676497e+00,2.806545552355541151e+00,2.806545552354881234e+00,-7.051822584572534636e-01,-6.215915631127307828e-01,-6.215915631141391007e-01
3.040000000000000213e+01,8.347131549708196374e+00,2.805312021462754490e+00,2.805312021462091465e+00,-7.037546831462710983e-01,-6.216228048763745573e-01,-6.216228048777816539e-01
3.041000000000000014e+01,8.345765272809716251e+00,2.804078490569967830e+00,2.804078490569302140e+00,-7.023271078352893992e-01,-6.216540466400184428e-01,-6.216540466414240962e-01
3.042000000000000171e+01,8.344398995911236128e+00,2.802844959677180725e+00,2.802844959676512371e+00,-7.008995325243071450e-01,-6.216852884036623283e-01,-6.216852884050666495e-01
3.042999999999999972e+01,8.343032719012756004e+00,2.801611428784394509e+00,2.801611428783723046e+00,-6.994719572133253349e-01,-6.217165301673061029e-01,-6.217165301687092027e-01
3.044000000000000128e+01,8.341666442114275881e+00,2.800377897891607404e+00,2.800377897890933276e+00,-6.980443819023430807e-01,-6.217477719309499884e-01,-6.217477719323516450e-01
3.044999999999999929e+01,8.340300165215797534e+00,2.799144366998820743e+00,2.799144366998144395e+00,-6.966168065913612706e-01,-6.217790136945937629e-01,-6.217790136959941982e-01
3.046000000000000085e+01,8.338933888317317411e+00,2.797910836106034083e+00,2.797910836105354626e+00,-6.951892312803790164e-01,-6.218102554582376484e-01,-6.218102554596367515e-01
3.046999999999999886e+01,8.337567611418837288e+00,2.796677305213247422e+00,2.796677305212565301e+00,-6.937616559693973173e-01,-6.218414972218815340e-01,-6.218414972232791937e-01
3.048000000000000043e+01,8.336201334520357165e+00,2.795443774320460761e+00,2.795443774319775532e+00,-6.923340806584149520e-01,-6.218727389855253085e-01,-6.218727389869217470e-01
3.049000000000000199e+01,8.334835057621877041e+00,2.794210243427673657e+00,2.794210243426985762e+00,-6.909065053474326978e-01,-6.219039807491691940e-01,-6.219039807505643003e-01
3.050000000000000000e+01,8.333468780723398694e+00,2.792976712534886996e+00,2.792976712534196437e+00,-6.894789300364509987e-01,-6.219352225128130796e-01,-6.219352225142067425e-01
3.051000000000000156e+01,8.332102503824918571e+00,2.791743181642100335e+00,2.791743181641407112e+00,-6.880513547254687445e-01,-6.219664642764568541e-01,-6.219664642778492958e-01
3.051999999999999957e+01,8.330736226926438448e+00,2.790509650749313675e+00,2.790509650748617787e+00,-6.866237794144869344e-01,-6.219977060401007396e-01,-6.219977060414917380e-01
